1000 outputs of genrand64_int64()
11927314718799164834 14256420987390681478  6850317807129582914 17689966381866628954  7842060503655323636 
 5839554872962340216  1080639937917411663 12796262609277942351 11886375339996074734 10923695352589558792 
 7127902584442345767  1453012645964447669  1851074053794994866  3560592383811621561  1849120738271609554 
  478088625010458429  9756300776852935475 16703544853893014753 14595863474227433739 17773839626687965017 
10064975751869848319 15858491311902460045 12241763775766935827 12429923934855069132 11643974573561332417 
 4133144183901086694 16747263711307723850  9528516156111063445  7673978853704822669  9125446268909903639 
 4139733351009900609    95744316160900350  1782511411246383415  9409497266559078452 11313924520411322223 
  610741046079355178  1698998104057267433   193759198130312249  5816261335374346856 16281314217399069909 
18185250946496038468  7555163636931973534  9742001543754930068  7308792597305697559  6408611260376877808 
 3086791487795977180  1994280495127382350  6082156692326418503 15587081586639476538 11056049034109185590 
12316472345639214004 16139537448051375968  4538111849328270304  9638305346572275935  5071110303520655940 
17084209899793376470 15960533029106082541  7328743658142218273 16100204458825861550   838857088381345350 
  799609843689055038  5714471277007626671 18398653381149990722 10085783195293300815 11441430119965550765 
17738237868624773965  7290906080588011742  6685324351206599141 18031714779482441490  5054187903648361710 
16183089613731646958  5685607450628401929 16913066697290058016  2321037823665583638  6840772752375042598 
11599980291770396046   744115651237365169 18442576845577918184 13769857632085613554 16385831538913870417 
11301550400360806398 11752853087189998965  2896706198209767464  3584377901153596785   306962443756391354 
12273771631101855144  5170165909081932016 14404299353886040535  7197825620335786254  9070569741758118659 
 9823039119316546178  3265633647989029347   824991373608511986  2108052225674580040  5707863738118181689 
10423207599940872952 18332484933819120082 10907063089214625605 15991447673637287708  9755930603947950822 
 8199502974892531921 14789882820072706293  2085396385455584742 16093971912105551990 11841299368024628667 
12618147329853099489 18219447011746966611 15951662137055425648  5138713783490373017 10355278979986653581 
10228814994558248327  9128660712376945681  8764959775586084308  3610701350182251932 18210172430104436796 
 9527027495781817853   804969185575891471  4176802837525784092 10282725323794860349  3279162563475936921 
14734457423795080462 11118629508129207288  4419786940655383123 12104143058947821440 14191399333189883959 
 3953871463469854612 16186994585868474253  3971379095545705700 13778155363243945447 13740395132257931842 
 9973369819571074839  6752632544553277255  8947055681413046111  4144646922466115453   632239556211442159 
 6038543785091601431 16539348064105681150  3639560859568278740  8377021076160277176 16785860397193666459 
 2369943076751497767 17600185120697644411 11735550444346805249 13151442601479014672 10623389069246144819 
 4330485088691055675  4219517890918217713 13854087160263247691 17269571581103999584  6173515638563308106 
 1519012496166867434 10286711659780578400 10931698245086562703 16179229554987286372  8573604690539347919 
 1734580422780759658 15264478497686294820  7290772315488298979 10216788084928790914  9840680803759483026 
 8751001004273763713  1301346422504426003 17930397486109153132 13653100967371578193   685787277240921457 
14026087040634446468  2853542083138475053 17054102920362845978 10660289689411577401  8693445985694108681 
  951238386417393493  6351028878040336818  9586509058212465653 11495082594003644051  2951791548936805324 
12998592222360647816 16945680180730789841  7810307638582329117  9944187576738279745  6432991147425204762 
10644490682916881258  5624524111582666194   340242082831179291 10393630453774733802 11273009775227029140 
 1320830487777646866 13545157596341411620  5276545758071531182  4262744682966143445 11354354728674392619 
 8434350105861248184 10633145085100358052  6238125224084739804  6576515545169751820  9803586193760912343 
 2065705407139013414  2136319834121401885  7206689549551708174 15760583122089662268 11897647310369097683 
13230083148538292456  8473724053717905384 17640804837786673731 18173518375662292938 15710957860153162494 
 4291088180646500613 10677231400498670735  7332759059420760546  5672431855313151559  6143100341896971026 
 2728090018733295965  7028335842329350406 17664031669402185699  6500997097482758756 17361621541362728578 
  328921842655530391  8574912463693013166  1923588074900304794 14690338238571094518 14991993422976812943 
13203420021977477800  2127365907166486535 15175629365758811528  2988035017770864348 12644704471745211593 
12380351288447750894  4023034603339140976 14504015149616989135 11475640249207070361  5565119648261589822 
16900859374997264627  8378095004840717171  8189867929358728132  3334328553644143495 15333170885565538454 
14491881194257763968  8419893370126719837  1246332628885115513  1733693818151465202 14935215385355176794 
 2359158925166881063 11268390712415234473 12200728570770653989  6044486437567009219  5260015641287726754 
14542923124859249929  6909900115556184794 15856023177260096416 10299938048518976181 18347539531987826250 
14193984677073030164 13573467309432687292  5863563452580299565  4600642091570455740  5925334244316734367 
 1706668196803528997 16891341797317246808  8950863178378744480   383107122560354413 11615510023449833052 
   45868729682039086 15335898194766743158 12974745594328536310 17586109945796430407 15013012243278974496 
 8572127985811397193  7126710482279372904 11148752920729147292 13680998544670926812  6600692056464547994 
15233834859720556164  1528914470897117505  1131893758341266309 16580631370084535233   780051674883532269 
18284245179165381612  9580567826502828686 14761123906110238748  8671273514566449389  4061826979704637281 
11554240701155717417 13818628368569338916 17729285482059714908 13343822852462638773 11973568086354109710 
 2103229980340507334  3663875542855501427 10538853213645427868  1603692600064929452  3111950972768560805 
  500198818898540158 11786594652139976370 15760983947633942917 16352487825813602304  2158143744308765959 
12980404538278961410 16269043637301783278 12296119189941034473 12744160427553312234  1238588163058302834 
16783854513265900100  6399672723229125946 10962529635820018217 14922181584768094877 13778423358320992894 
 2942775913613462947 10665369331191028466 11430701151775063838 15956265925594244040 16042085323247279761 
16964749212360991548 10996389999196180112 12566932162123821424  3763869010860961551 13273534181075827380 
 4638944223201023881  6339943438253514428 16009397464678822143 10779702058667067311 10766329725170454811 
17287713514595775136 12381926266132535404  6962631917105326375    50838730273149376  5360134816166504159 
 1130554746063783079   528061990861654427  1110358518550720284 16072124133455977587 15604405854838255047 
16218273764488382738  1461520164719370818 18423458162562143108   724120041447990647 11546974389510031735 
 6610580655108828203 15507300977851577192  9575530593202772308 17344356810267956795  2840836073871043901 
 5404971334461738536  9851359240353404482 12991256565145978983  6140282850890833385  1232277653774074176 
 1478606099609497903  9052889969641440480 12919665371181160748 11642271679978168938 15979126481368299850 
 1689327763774897675 14259457621267382500 13748624006233440463  3535658696607805121  6365596543635362219 
12483576908958391636 13557913481193996878  9734769259039510954 16105300692425509503 16005532764659335962 
   33396117194626604  7095525930583402472  5638090899890481165  2115131216826816151  7554425382181961676 
11437325909762045081  6065486953467473001  8067919186259321274  4730530325909618752 15818700079526673274 
  132701129371417920 12968479305998192342 11972368182022092133 16010802956937066360  3557880792404907798 
 5750706082656068500  6841482927123723512  3774720901545437019  1384493876977355883  7676111125915333547 
12444575853457284044  2883168623838638627 18359132240224102229 13494236213416374611 12150089829381205391 
  667059194833044959 18265072933595673470 14664010785195012124 16340661462622434362  2583140405397749710 
 9006133181672536064  4330292842749628733 17014016864947819794  8583121038970300207 11988195437806287068 
12633960167131337540  9327957796692032119 10288353458592426626 17291032837359647277  9929088082924914377 
 1084414292468626612 13200645260629476499 12854075749456025750  1624743870835228283  5155299406772326076 
10650169230560485946 13694909484951511362 12349596018750014884  2982227977819536198 16284644032904184066 
 6791135564093462204   339488425516556438  9286092906456407824 15494514625162258334 12348543462533711816 
17777642876050543460 13857539425375769920  1842426071339934847 13321207353966372109  7122286166974477547 
14850447185440054419  4989746333194925277  4841565154808998857 11638784357283662858 16511024966132974720 
 8714566079600253787 11118109554214698720 13194306463749215951 14079916625477458162  7333294424885641386 
10106882302042698793  7333653551019217635 13549095658681386453 13942118755047252650  9167266936186047046 
 1132904767669874600 12633335802908862111  5254464818412436744  9845741429035361536  9720188743848044695 
 7374784924724906901 18276530616829317001  1860020201548079707  4730086680887369168  3041882883872207318 
15185498616424993938 14191590419809450984 11144806789574596101  3364325516905432453  3628603413585776730 
 1058371778814398084  7408575197637303913 10337124513312110042 10269346847181497998 16100236102276519944 
11238590915104873984 14454120368892779294 11451491333822820100  6142766748117459207 16820414167801379025 
10796119511826497076  9710781190291466186  8730523403490961003  9779651306012501807 13189016516535268592 
 2757522940913406571  4076370927959935645 15543433685392033892  3763747164390909926   884118134440489647 
12298196927008857275  6039712853549988884 10885733238498331756 17698445496105439672  6542918024025695247 
 9889018549842458514 11727878806134395477 15002670026240500512  5628009623305391828 11833354308283288885 
 9380081153008949631 13787869691349555063 15011213997371565971 10455198046400430772  9719033716252567729 
 5661805158123224762 13763394716517617773  9144588793055467358 13621493790873003468 16475971676882582738 
10575435638372282311 16998292520878850915 11568308976185965338  9858904575676567543 17071041975700238464 
10577300554100966990 14312344452968810141 13982828124512231734   316139797549049802 14711461404805419738 
16406287594504121634  8022240569409776043 10661194226820570207  4904499348704653481  3530427232879357161 
 8648427472237224814  3991487562323650215  1060811546475917407 14749797518422933235  9845502644158681588 
13035082316173603259 18059335724759442785  5263460792736069830 17306444396213724137 17165805855504767539 
17354584302913013017 13834645845241522343  7456491661214326844 14219273261798544217  1566100457477582904 
 7428526740624759711   136998782455529353  6707543747529307481 13548233000810969970  2833553577845070729 
 2850162653174267084 16733319352351026634 11645068874233564305  8843085412655909446 18334272065036267706 
13481730002757003011 12688721765647150153  4603346040387549889   334579016270414127 13151821046786486896 
 9929734717789302796 16557266540796174355 12093540266545087716 15846062800633996598   913730791329395014 
  215329384203133075  1378105545464234989  5442704778797739799 11249930097340354121  4637911443226005336 
 7572178032712832523  5643837649965671392 12502263791408490623  3819399729162874404  1491097633209714092 
16838868501811490385  3854331403772824644 11299092375937964593 17789760016741886677 16846359630027133618 
 4821867475877321677 14769984135042221085  4051436307480570855 18391700304046341606  1603465831336066216 
16370202221444020545 12765944297421958692 11558153310924107926 16486360892513852840  2616014873983771421 
 4338242846649995629  4021928302898734812 18083278221177841152 11935816197098187219 14191731567728184676 
 7005885854398862578 10378531009510475940   603148027027749552 16681736370246435816  5573553050645207438 
16421137809174911090  2227528152048332666 18091340138139342319  1865939930325608120 14219414581120848160 
11763251464236000658 10052364863913415910 11961029542165793200  6121465869629593775  6605954068824739828 
10065114228781043222   430786449339804041  8094377040837347825 15667537989974899243  4022563594361287329 
11494828040573517326 15415236645707939123  7231870412021734961 17254742336406199064 16596126155311003881 
   40198046522635629  5092115630418872004  8536367235863431625   398590133976573910 14404271166443776978 
 9923255232475371772 11536461481810471520   343926290800990907       58429417049190  8856359620588630029 
14907575001300479375 15267291912676786917  2533870660163562670  7138240238518159041  3072107766578212546 
14390018565921612549  4741246294812736612 14029741459872433043 18388627057354757753  4302334402292863409 
 5905816664628013950  1157807152158679313  5708873806195347085   144160496365923433 15061287308102439345 
11136970800411041427  2141745010920986653  1831852773318366403  5164198166908912798 10720730706941193176 
 2552223732125705802  7044946462715687115  9962005869189685666 13029749467911090097 16365202342241512631 
 7465499196947945791 16211191952233182010   356984688458403560 11604384949090773998 10808091049276604338 
 6462127336398027026 15076813220069354002  3010503251236124247  3132028039702152344 11487953169674423863 
 6468912196555580995  9835475994764111418 17638749633084551688 17833717142328894815 11098992165537296878 
12801102563881252554 16322929224229697325 17383860968521599255 15243990001743438970  6135780515229686352 
 4919419954907305176 11204948008148628607  7658628377710581981 17149404627635925545  9969804949707520397 
17083039752972640829  1324711945166594566 11752898799358621379  5365611362222883212  3627427132690983833 
 7776554327523455432  1047486235090675081   145824618745164582  5144334469288656694 12340560067183734463 
16105262719245033872 15668740937845796762 12860549114573114791  3699228141403409206 16170699842577391405 
17037638807921144900  7655715326508066522  6472282836318539924 11881121421426257198  6675502107905156822 
 3841102404208615753 12941937291158912024  4669150943512824083  7114470884320023105  8608466903459067049 
 9214836879580954529 10777231670153874946 14825806007931452540  5942854125014500929  7587737303591335012 
15364891115715880527 17469595929144400113 10918131015430249128 10413225353633192670 12033470922464478195 
 7558012416810174720  7837417220645878145 17520160123244886374 15020707427212703291  1839974650130907099 
 7088906098683178442 17899219844692782022  2722451082502423045 16987690548042931765  9904713855130618210 

1000 outputs of genrand64_real2()
0.300763150828410 0.822622448811998 0.354530984408169 0.455247338831961 0.642742698460742 
0.753898028021750 0.657045145505672 0.425706729335629 0.208490893812970 0.394948206578928 
0.550407169527341 0.536272119434909 0.580231117077656 0.651303134631469 0.907444491660271 
0.581682992371668 0.477656744980152 0.743212190392777 0.190455384507109 0.315515499912262 
0.482103246531739 0.503860089901994 0.386086432844093 0.383062104128840 0.291181793804857 
0.646975294111629 0.610678569533457 0.114036289166917 0.249710491076832 0.222610274690569 
0.286228712319567 0.745360397273864 0.777900431265645 0.177953467764041 0.163224248570920 
0.394884185287470 0.011221263319914 0.289417571079013 0.557294033161848 0.384327133530909 
0.693124993226799 0.931428490939856 0.519634628586904 0.574825726633355 0.360589004459075 
0.337281620780984 0.333062925771171 0.952571662791337 0.213845564691603 0.983245558496805 
0.529668568294843 0.701829442018212 0.975524363087216 0.468828916841040 0.137215827858776 
0.276637117804706 0.143474154793457 0.018510693346836 0.513038784411502 0.520281202310910 
0.212831086696405 0.276977226087163 0.452951892784812 0.590511307658869 0.938860608842467 
0.308822650038053 0.995466633653005 0.104406302644848 0.987016586369715 0.021386181063244 
0.223192264213709 0.204021574988939 0.874655428589808 0.623770916351313 0.162665693761590 
0.207721792321832 0.795718278711868 0.347141868383687 0.951536229356537 0.027649332892966 
0.648718376187751 0.278430861858194 0.610043794457978 0.356939813686919 0.880999047774199 
0.326392530324040 0.528702520645269 0.056795324732124 0.594501841875680 0.374641622679567 
0.822403197282742 0.066059670021499 0.461573686123799 0.237532004142867 0.302212610076448 
0.088790543746361 0.978820393548478 0.519078808550555 0.052755225818431 0.825775759474781 
0.069870952732427 0.976968558228074 0.084282009627176 0.005085133423013 0.559716327100675 
0.259731569641827 0.145675570789313 0.015817026254274 0.070733759785539 0.542379701130134 
0.669132488276984 0.963800819960532 0.839993624098138 0.807413842256997 0.717109452204060 
0.806552585115834 0.900480475610266 0.031057788871949 0.516416301179443 0.545246972760275 
0.534814284718465 0.448112991286572 0.980471084509115 0.498832711239217 0.254908164015681 
0.338917115471987 0.354151195027586 0.277470467826307 0.470229930248573 0.468881466878809 
0.710697893386666 0.429231666059012 0.806606247606668 0.339527778417225 0.013691963251696 
0.134685789864863 0.909746732204390 0.110770723711187 0.583962418109085 0.427717438249129 
0.238464370423208 0.210419621182894 0.303838437777879 0.578723922363819 0.776880277468596 
0.793580600922193 0.847191336571112 0.342659300683297 0.299530866963845 0.272506692039438 
0.588744701457965 0.263335694868379 0.447210534160842 0.153534735458354 0.691659341189607 
0.303676057244153 0.109800807612051 0.077396031053424 0.788025208946425 0.419703848419764 
0.504289220046990 0.096315687273172 0.584984372794194 0.119235468539913 0.650306584219362 
0.584393481604296 0.133486525278432 0.871943531525688 0.154098877821690 0.982725815227750 
0.166577482594111 0.047814043044277 0.437425790972634 0.437615567221412 0.996243698541442 
0.173669886039797 0.795152282034850 0.723424988927496 0.326199840246916 0.456868359374833 
0.597438742426126 0.824981365665811 0.991894572624932 0.240248362887949 0.118635107513891 
0.122020321103457 0.408716857439236 0.312867375875800 0.086808619107636 0.487795330406210 
0.129540350796849 0.285390146416420 0.924508718327464 0.074775994123672 0.891091872692425 
0.233525892203497 0.636501564169360 0.896673845737835 0.986814596389623 0.658273747490003 
0.105344191509462 0.920219445829875 0.617878375902793 0.959229004240787 0.066839193762911 
0.783221656003411 0.585464443235649 0.372930243045224 0.346106430166030 0.876342188128300 
0.026352804979534 0.398346645322212 0.047924297912318 0.287470872901764 0.905171949648188 
0.021167476028575 0.462410447849933 0.450204453441432 0.024725959841985 0.470695777885012 
0.319191245971430 0.738745590351756 0.937309911233768 0.794877566316011 0.074847058547273 
0.121653272410539 0.902497078965924 0.103885843324408 0.664674477280743 0.392115427231997 
0.706798924948732 0.747307367936602 0.640970021147706 0.226987410985763 0.629099253428924 
0.426887849580266 0.336474637375644 0.085948977088185 0.847764125504573 0.621334095003236 
0.191597692370515 0.541772196468336 0.299567963378288 0.609438925617157 0.484928323775569 
0.966382956377599 0.284876908053845 0.673780398936692 0.216625977701701 0.542961251589242 
0.980922253797998 0.286901824180294 0.814289316956117 0.079825083505798 0.746693425280706 
0.998459339197701 0.423124425273750 0.329114029321596 0.377913609687829 0.589573537223028 
0.303398872945985 0.354164137193005 0.629407878266990 0.441302642988552 0.593515301408504 
0.076973472002602 0.663147944300533 0.113485036145691 0.727253475127208 0.385890109491301 
0.668263318001433 0.968312577862858 0.599198244515724 0.272515488947831 0.539357663816782 
0.648388067363809 0.846525225172764 0.261774861529737 0.643481367003523 0.720959446311008 
0.208815333195706 0.677342553539479 0.345034539772673 0.795655234929064 0.787652188816273 
0.018470840340382 0.601884350404118 0.206571056863704 0.122562609093716 0.717282334588414 
0.612236153394587 0.773992179463064 0.313339639911642 0.915200791600457 0.430438637196368 
0.467569659964356 0.072713219016322 0.962855397698415 0.519427809360116 0.874658621466866 
0.853357038927477 0.869062381191311 0.368601833953562 0.442528344875143 0.142297632397860 
0.719127611132118 0.377858560082611 0.156778447444087 0.634128426589536 0.838751745552710 
0.843475820689551 0.332034162820837 0.946604022901456 0.988102351171336 0.521719259098218 
0.675478954942177 0.504729679989763 0.355401553231332 0.056033255793033 0.524649611011204 
0.260530521098629 0.690605790737856 0.447125050541312 0.734693057825244 0.332338371332387 
0.186795237324741 0.667918616379285 0.847906216423058 0.759079301935707 0.540202916834956 
0.420676061958047 0.222367816323140 0.016924884295451 0.034917498849388 0.779374841726795 
0.940644848108937 0.806637524717918 0.075483841522466 0.163750687306031 0.378481460844855 
0.638508619539140 0.528549778312205 0.574439575174152 0.595862175542535 0.558289108677028 
0.559904912988854 0.940178275142233 0.243221779928187 0.318300709153393 0.605519735571301 
0.833841361416243 0.972140136366865 0.695475521846092 0.380075253355155 0.710755281257711 
0.308376084463922 0.250217692394180 0.756320777860131 0.215112468088856 0.426110689273218 
0.557703366727832 0.247303228063837 0.228029134125496 0.967763238924345 0.182754099908080 
0.460141707567155 0.075538136527321 0.890953157924547 0.389803908663572 0.495442317493894 
0.076456194696972 0.986420962643650 0.532761426043095 0.217850904592192 0.542351093588914 
0.600209514656667 0.641864118936710 0.497068272097011 0.421041555017211 0.216858946272924 
0.971093028843374 0.150423174575924 0.402225016067492 0.630945569892783 0.388650847525178 
0.958727073649316 0.735173845136637 0.337407167063132 0.620464451023519 0.902168091376471 
0.901111975958597 0.514683035099694 0.046887037170665 0.937744237859210 0.392565991061914 
0.900747857552807 0.038395867489786 0.701539815772973 0.881778857239493 0.526024354732812 
0.404851172569761 0.307959010514729 0.876710520793627 0.340054747597798 0.918058518572832 
0.959900015716476 0.886727463979584 0.756911959832915 0.666425235394294 0.541648048682365 
0.205665146410902 0.447009331400388 0.556253712866885 0.211488956109673 0.841462776892919 
0.665489182874596 0.824678247784339 0.031200098099735 0.497991307943336 0.552358682212277 
0.722401145788422 0.103468474266641 0.781278789463023 0.595131378587018 0.822405153499441 
0.204626615107366 0.851651247744587 0.030011934733570 0.345830258335707 0.303290843164668 
0.276407163293864 0.257021570778379 0.734687534018932 0.342979393749865 0.941920856306733 
0.008471597740024 0.960463518558254 0.209149432931507 0.356901891658813 0.769927621965341 
0.838001970976605 0.168750138815631 0.873257464557388 0.787366188996971 0.588590051271894 
0.020843838954442 0.025325577995767 0.185157570411707 0.305618596929589 0.661297461114796 
0.576198523842703 0.938186234241351 0.389755166739013 0.793756662014574 0.083455136326963 
0.710102016929326 0.650758439201014 0.635717655331198 0.951339599165361 0.630408464634043 
0.378046137429050 0.335017382836561 0.573247116457013 0.537197930475817 0.385392229440899 
0.391548319665587 0.625965618648854 0.381181526756217 0.217093289237156 0.728802428712516 
0.968620131561206 0.620927287028627 0.610173799785849 0.733790352130892 0.493045703047559 
0.474297314523109 0.376891241098876 0.237160382051682 0.420811647341369 0.683992617870088 
0.754461530710891 0.268247615895300 0.427347549007790 0.998667871665751 0.599941363200639 
0.520939573051980 0.136512748784412 0.266675455342293 0.855439232173596 0.330337779168118 
0.503796200320094 0.904449134241868 0.326585688780429 0.263707172269124 0.851704213847196 
0.284121212407568 0.301706929395526 0.510936533349288 0.565768502928798 0.857299383457856 
0.804568785359499 0.894045246366176 0.019580592195728 0.251381232359036 0.255044836203904 
0.197958977612471 0.941350459430685 0.602609538739376 0.609916217029665 0.003034531090152 
0.088781418948066 0.891943045063728 0.852433421808662 0.409689582038753 0.006576727251760 
0.768981304172866 0.071065172562762 0.615219276084956 0.445581009933092 0.646318096256263 
0.784454085671333 0.695336939128260 0.441659124166191 0.981440900702677 0.807563553031701 
0.268034005185465 0.641585988309021 0.692826079470063 0.652044582879602 0.068458434354760 
0.870768391496837 0.863929571965360 0.693707224237706 0.646101086259697 0.026624903195394 
0.525910203741012 0.160392283728686 0.690973148350109 0.732818519885460 0.279326775133371 
0.554312717863591 0.744965686185180 0.758439548862446 0.524970101070710 0.220052796501519 
0.184943423606083 0.168774037332753 0.965473290252603 0.915779392016268 0.160503918349892 
0.195944566838391 0.374929259190297 0.845806312302349 0.745690132659273 0.611110848612665 
0.166531768435217 0.081036672502949 0.981811045386658 0.406158135039225 0.210411350588378 
0.238365727224811 0.299615089895486 0.475018357396063 0.135524099714889 0.678102095072780 
0.539538158959578 0.941735749028394 0.711039553305211 0.775169395295014 0.917184203335900 
0.258519215754724 0.446025583707765 0.088441165998574 0.669524238993730 0.894909298107874 
0.213035074410364 0.182666076112294 0.689998829934553 0.531132416754306 0.105650333762967 
0.961020328303667 0.216781315927041 0.153007608615983 0.169822521431471 0.173064694964688 
0.315285676326720 0.239560873248289 0.212069865031685 0.357800270855920 0.686832638511683 
0.222284917880110 0.694282321145686 0.052931258480088 0.160306321529754 0.450163996481467 
0.369727277778629 0.454259159026337 0.345449544203142 0.697093582721661 0.214131981724313 
0.715735280718182 0.312654124403953 0.194432875103795 0.084378111932871 0.693433118904396 
0.264679638439227 0.819482461415765 0.720618251249546 0.069482160122055 0.398754541584759 
0.503260067408785 0.311086097410338 0.520131542796106 0.993538187920643 0.363128588737700 
0.761532046037082 0.369906713424715 0.314784700404568 0.499049653438965 0.323952130986082 
0.983083329579354 0.490434542747211 0.255827612498158 0.770359545061415 0.779023604311444 
0.713631363136655 0.602628539122735 0.825313816124163 0.519152168946969 0.466228855728226 
0.437515602772143 0.540601106520340 0.811840615246359 0.258909598948355 0.176730126547908 
0.633013460395261 0.264339194539418 0.716049112431712 0.640560919073126 0.893359380908304 
0.726091979809161 0.077392260239166 0.368050521818362 0.723592591926715 0.902202106251218 
0.279515869820026 0.278145349196117 0.045912507404407 0.941363926184777 0.314043385389363 
0.666927048448804 0.320306662299147 0.249475243340969 0.377080620711113 0.930405637558623 
0.264157040865207 0.476439950378527 0.191250390638134 0.267653943691956 0.012305653513074 
0.025182556627937 0.746278924647640 0.720519273179633 0.185538553301667 0.859999031892125 
0.164016354404627 0.926235841378260 0.847517223361338 0.730478888210659 0.231948420520463 
0.802834394925115 0.978669446824555 0.497521477870810 0.329768804781440 0.877541794974063 
0.885185406551377 0.978541394380231 0.643156580188888 0.880157621953947 0.466508470952517 
0.971192915258050 0.376882530438736 0.154226429548946 0.009215105647690 0.831746878817157 
0.490775132161460 0.386619902262091 0.299660795222249 0.772681313284711 0.908740625120708 
