1000 outputs of genrand64_int64()
12647489756380997955   321775851160860543  2460930481137621740 12993666916916922161  8230332785913279991 
11706493574419391472  3875534799381238459 11046167471548432169  1499042919641197840  7856243915533871286 
13854739010086251038  5446423863096114967 12197236798864062500 17790977777033319087 16353478398637094126 
 7557937163917774472  1063259343576179063 12482365919518629178 11445917320450563264  6426915358346582962 
 7937086108301463978  7639402642309796178  4594063133849969410 10427319615785090930 17425744744347442881 
 5735373270030767618  7085155872207057113 11827426982830498212 17617715846246417178 17356658572919981483 
 2832714322304378653  6471999723517920157  8973069586323395171  6214301337584262000 11444413384094764247 
 3734022222402543452  2621434201786833342   895728318551578483 13235339207220153009 10286524383420234989 
18191867006948975845  7552140005615899419  5759285286399361810 15233077784751929639 15622182500234713658 
16504647673800185381 14587765996091852990 17495896313034975804 14980458748932665691  8124209236272736137 
 5514510870502870897  1267574382580221587 15733348839801463591 10657386891374808996  8074293786455473305 
12393261604208079528  6825688826673359898  6865188142387617924 11300905491388727332 12853259514572768171 
 7721814994507990183 10740545162580676837  7176756186247262030  6506660845720140044  5927232714326994669 
 9296444435050194211 11117357747982717583 13853336332919913696 12490782887606397187 13611003986060916712 
13850204609565215513 14532799535153383309 11990929647210011437  1872557367822348331 13840452668733437067 
14723028338913881992  6909457735838170266 16479219604374547317  3801524147325615205 10650174349125660521 
18217465463457491396 15649656507004370566 11667953571564820209 14439304904703072728  6458206780687687099 
 7813712695649101110 12179046679151213452   560990758909025860 17788780145039722847 17490886154539797409 
 6772703976485654242  6792283565493850086 10216135279113533128 15855465584934206803 11469657818060431127 
 6690856811704208028 15139555686190560652  4490997006242851232  4554772641064472228 13604342995749399627 
13997424034873988804  4260836859455112166  4013857670657577995 10036198690316742015 17024283565478952469 
 5985039101583300056 15532968423571783017 14783756107306832008  2390197543636699023  4109405269987802376 
15061580148069129575  7468585646524678932  6588972589744646036  6880254684593528412 12291396102010699379 
18170034137164410273  6470484800320124660  7667073445059549246  1043669378461260347 15909964451063017136 
13410964714966689905  6809365062228759478 17849555524275344042 17969043092145159339  5242702158779234254 
16560812986868186038 15688046900827584518  4679297251330040111  3268396501057161535  6379514568226964514 
12107684201589442135   754780866921133621 18385900232601417295  2318706258291787107 13159011342367520715 
 8843982060287507521 17541240609616538305  9577140059192479221   988607259077755151 17398769724222644566 
18149338251481103951 15423947565347705899  8669234153357840717  9060976088503966945 17521414840979487712 
 1840164467249538646 16937783098325890653  9541840585743538565 16714845336263048948 16897888573104668087 
14761676541996050937 10518110857216761579  7848014398111450062  8003086150659669836  4345672517738390863 
16210231569834343454 16730594893196575203  7779194722948210344 11347361606166948849  3742097884270476438 
13526536110586613609 14310551280888800893 16741715402853075126  9332599228861924094 16919863868437535800 
 5849998348742969407  2136760796707394056     3803423956802177 14765499242589380263 10998381431115399222 
16393964940268762456 10027799654716460908  4063083862525288464  3297173121241171284  7441431704069564304 
13058764716804251029 13813216145723180179  6324427932908180291  9414002349553124093 11160446938105291305 
17566767490460744539 13891447801022211442 13319775731233496957 12080666715205568753 14790009941324672684 
 4380451277065924314   592906215078521141 14787541797038391111 10948857170386083070 18265010405147662523 
16451216862694991486 15377494823645376527 10467660362341678538  9270325162735266412 16649813854515931237 
 8922864069459728897  4914314130668798303 15129031605894756462 10186399220228056724  3145246974046838105 
  258143599555670694  3957063291041637568   700788506965612303 14883943097548181563  5212305671472350412 
10379487660413850669 13192154822791616440   391776309876113672 14590696404000597512 10836176473944024559 
13592904852592084085  4608564396463919258 16827817303856989873 10852960546302421999  7965022781995823746 
12187694762798138993  5062946935637336116 15150609529963077660  5950517719550660872 18057886335822633089 
13094396846771481091 16167518690385051917  2332447074794265155  9130015697343602745 15154627602198271886 
 3234910010840552655  7483799061454863723  7981597586508975758  2008829264872510333 12964422961911062400 
  816640883663769698 18184633632920345678 16990406985897899264  1308276684493797213 17368208337084378735 
  589602979953261593 15070377179670870571  8530543024317923062  3476365255649141804 17260111492737121305 
 4156478785749620701  2772038698755959907 15774057548718568509  3407931653931753092 10858559855927895690 
15859001241339863573  9356081154174212181  3097344557905203252 17627834775433205257  7188218935869625070 
 9851132691010914924 10240466603446746679 18315557879030414181  2166153123992014747 14855548779394493431 
17742688230643855570 16536844707356565155  5759313273617500391  1157559253542239005 10004734847440193334 
 5873982184714514923 15805733548549132047 12353611666311406443  6640143745006377850  9739663435733865025 
13566702028687529471  2363223510257394865  9194322291661001175  8051587186103180649 16974897258399478324 
 4092987373105541888  1008913450927264607 11078552571918468927  4743875092118057764 16609112957161621780 
  244382456416908713 18289759618922873143  3869723541965995964  7475208277054036359  9665508811647952703 
 5610014841736305193  2134945034033301655  6564523468752122517 17269298278696076391  2989916049977359214 
18278039665383503392  4590960022594370596 10371376528509032885   906292112140098125  5457199794673430970 
 6970365949840999780  7686070642437329522 14070889433103500507  2298202512223499590 16660844506311209769 
 6638637368567716191 12042292370475233994   932244395887446635  3150004781791936143 10973201581797534560 
17990220910070672643  9671760898939328237 13262546514379860445  4905244217019923492 17620799555265760253 
17139377676563314355 14857657721130101167  2145180863971833635   985299577957756843  8323518072486531075 
13247577105525874993 15835500358778617899 14435649337606447585 10270929749712898741     8749278618060052 
 2055454053606871990  9738904296180306510  3000870485207869297 15617785484621120278  3441759210058197086 
12401488222150174624 10340592389288410603 14538028944958847850 15344152386075550633  9668630397815737811 
10237939226821472789   544468300877934062  1715586833654305214  7196170660579663282   135162260746330140 
 6109256970364636104 11662201290438594194  6897171217498801715 10386142731363771051 14950739610076441631 
 9876719744875600066 13685561636495731299  4406537961206749684 12784929815862417089 13030767321126926907 
13278389812917275337  1124011471744136980  1336910322892992020 17700146263151376295 11172841052851507405 
15310251565055737800 11839900025033380606  8065029318582065241  5584025077459237957   618059100935113738 
 3270806391502461654 17559116670921178729 12988752118334288726  9380174175853706642  8272043709740667674 
17066809120333932632  9551338200874585879 11062657310643341197 15048741131610772172  9669325416307376522 
13779709791045610282  7792794756308031145  5540951033989582357 15328253320516623592 17457484145517209161 
 7687652769509303918 16850768045450418183  7894421008210847347  7037799864169800132 12295626239206196869 
 5828370798588918603 10354557147722659296 12612708692648733388   163614659564706237  5104419226718039564 
17124342565290007901  9414005452328251287 17598637611429546629  2031559949637694820 14522207750367475347 
 6904335101827762921  2940038957126862453  5625630404627870310 12086291615091775166  1394094625537494964 
17751381035580932764  6957981795673579401   632410466675600819  5124685733123567321  5791747265675847003 
 8004240713100833632  6974951600681285915 13597008449418359994  7597966884087038015 17129487240425905271 
15917844728647685943 14927023200565876580   429647966944613923 10988560860958970054  7983041755513533220 
  104979197391865063  5618380708513684987  9736506218173082264 17523443916463084444 10110622772258085599 
  192650848564464031 14180770710299814115 17303262152554437845 11054870411024827597 17653174550366183954 
10397781701216540618   144428180142878099 10043927446169901075 18429858531778993581  9570427001727337423 
15097937101516085625  7915694449890515728 13381193151675849809  1936763796870277156  9224622550054746383 
 1579842902759029410  7318444262907817215  8976739857209959651  8122091778855161930 13344281738040601179 
12968734178977325775 16884280802756173540 12983957737451066511  8299082604395908048 11491827844341520373 
17642412900790793776 11238734003415568051 10129834434559648221 17798672772191683681 16746009584460253318 
 3949819192206083515  3624594682008389603 11828486515226896715 10543068409897956305  9132856008164048417 
18136867557461420012  2031714343104816742 17711233978751305321  7195777926000313486 18074157499734536189 
 9626077527321183031  8439402593454195402 11506932001194826648   738063909853236668  4430577116829624284 
11038504250069417534  6965636076979585288  8301915867841282082 14351116489598387850 10980884500896089913 
 1205870943448564563  5173843532813034680 17511848138828311715 13758018389683498399  9161497544073746486 
10044693742575666059 11794438582761142058 16935292790048831009  5642047134090158850 17040543077469545342 
11056530277573684567  9539289131248021304 12777612716579048588 11229451031115018720  9174689178567113854 

1000 outputs of genrand64_real2()
0.396075952470326 0.013466851035978 0.102795583804476 0.209541161252541 0.584372652590063 
0.126651166370423 0.610549592774074 0.602339181885698 0.087943535600254 0.118249828182973 
0.969619488186776 0.133256638725271 0.173678785168742 0.317594229985168 0.929398833651188 
0.814873675109632 0.907045166768833 0.760521902673655 0.494317230226341 0.116791005786766 
0.583849336035268 0.326097030796991 0.637199394152550 0.500379204016709 0.948873623416287 
0.545066556320551 0.821354306021098 0.220919254769712 0.455314401371527 0.434562952910797 
0.415168697077001 0.530984150074760 0.785298475030071 0.607306061356394 0.259738084041141 
0.096620433019432 0.312327601609793 0.121336875061673 0.292178377311473 0.330996928472542 
0.742020381711554 0.845624056580512 0.469815731908496 0.173869714652019 0.566950920501974 
0.865666646741935 0.504858122822420 0.548131782168298 0.647592040530416 0.733599830038505 
0.312674395746152 0.164873062762521 0.102216649405498 0.634444396804724 0.026400866343637 
0.562290809031795 0.747229037632720 0.795805856874120 0.899760392381343 0.814476216649305 
0.254411280855098 0.611974815859011 0.288027445647471 0.868688428499337 0.993823690975265 
0.459465114716624 0.984685908318173 0.880424880873447 0.196733006618382 0.759261744094629 
0.254248882390446 0.182985557351322 0.475786407461686 0.648182733370940 0.599309933479539 
0.877702419901021 0.577374736625805 0.785393368822526 0.535003491245954 0.847892770075641 
0.747103386804952 0.425192619596620 0.105554992116056 0.199200468032282 0.052827139238246 
0.785837161917865 0.578474875843750 0.192526675132190 0.285238433846795 0.936195667884277 
0.992167047746311 0.464982280579613 0.155835783130413 0.449347148039513 0.338840490235459 
0.770317555194211 0.305923262122841 0.326934724951628 0.056996243460080 0.622627668774395 
0.840423587331364 0.321202392820179 0.694041461533467 0.660348402476976 0.908560076044398 
0.821546223095041 0.080558915370745 0.315986500237292 0.550687533097815 0.793353789452108 
0.636833521336445 0.171143688147444 0.641382805589834 0.573334179621499 0.985485228392527 
0.103000650393566 0.249857392961696 0.307614148387649 0.745490057916230 0.079181971493097 
0.644992274428461 0.282535642496277 0.609917257195637 0.786628143362227 0.578057887040679 
0.204626748787133 0.630270976662717 0.903964791895165 0.807446280849632 0.100516958697325 
0.647754690260413 0.568690154104162 0.612913466375501 0.954366772778687 0.284282269774785 
0.527223377616452 0.558674095564727 0.440899493323105 0.039302272724632 0.971774911398003 
0.870010956018707 0.210379679113660 0.244105328515329 0.427819814795947 0.066196733590214 
0.410399755810483 0.551562452155414 0.715682852772989 0.382615336760204 0.521247417902870 
0.818582651334077 0.479822898251263 0.330553446766662 0.147780379072671 0.075385208112251 
0.850945825798336 0.739570269858116 0.833828848231773 0.422788955266226 0.893181440290285 
0.073212969071530 0.447675290839382 0.850773295331373 0.453303983993938 0.649561807774750 
0.280028363247150 0.913878941053604 0.901390453186164 0.387626789701816 0.694035852037080 
0.957275461545165 0.282877059833656 0.933635086980416 0.530809873122148 0.273624370657153 
0.972983791945688 0.559754839472613 0.112599010065226 0.991349224409480 0.052629804988499 
0.811471815902356 0.326999472166821 0.209616827979396 0.726014802109143 0.464259651494747 
0.424651305542122 0.446291806864104 0.383102483129146 0.416322720252674 0.245336385779966 
0.802064705550088 0.774484851876772 0.740026652587951 0.374032863687949 0.155507529408800 
0.176658595518465 0.230763839350325 0.865500788315511 0.913748425779470 0.474905011615369 
0.515063696806369 0.321074907050010 0.302239727462163 0.353647772661904 0.909669297701418 
0.154038128449733 0.536711963303505 0.529148843479064 0.979893615934825 0.701825904868072 
0.461906251786400 0.593325759678860 0.819803353963108 0.250360998854548 0.096380378991466 
0.765982245975134 0.976559742762357 0.905193686022927 0.752681400474943 0.843161925179065 
0.614792681486936 0.402185293655848 0.090515892094398 0.929454816388831 0.195342608799271 
0.837866363041317 0.331898429705709 0.451736500539160 0.253807399072641 0.063081561404665 
0.479964575875993 0.829942664665800 0.500409742524699 0.338760397483411 0.684701726694791 
0.854902300709874 0.395673860865036 0.693806686674128 0.935156870810203 0.592225333522447 
0.112536393164421 0.193122519912357 0.276904987671443 0.510817729788410 0.846661653556971 
0.770800754156804 0.492092793862448 0.507085931879418 0.758006671825026 0.478710551249610 
0.479029605587688 0.469129088974569 0.395012171997900 0.640224677175881 0.174823705087856 
0.801051694750625 0.918076642606225 0.634459921028304 0.640409592797754 0.868290857262428 
0.385371326855966 0.570692781370006 0.284281230678151 0.226100464556477 0.821229093645837 
0.965842217321365 0.374067578823963 0.269522805375529 0.632707866090712 0.341039727141335 
0.047859360547795 0.770138451468560 0.319199528339527 0.138079997327813 0.644249751589302 
0.671340686895420 0.019568759343672 0.511060413730938 0.302402458100793 0.014057113537841 
0.305736786208098 0.306647790989931 0.669000616608577 0.218772407229028 0.072844273024677 
0.477358548642382 0.586192009694607 0.072144339420659 0.236196807948377 0.093133094603458 
0.904415801527710 0.380886305767103 0.772992576271573 0.735342769656014 0.746203518965510 
0.346307336875992 0.734937888262427 0.567438029777077 0.568967557764629 0.182651349827918 
0.554794710625072 0.671978529935547 0.487445486548722 0.326111492778726 0.680530826198157 
0.114072098890038 0.617463212648161 0.551051438299048 0.935458350100448 0.159069437252956 
0.874731312851028 0.842654838855870 0.887846639135076 0.439845921099444 0.882428267200235 
0.627124254877541 0.848347934034942 0.867996594712627 0.710074988465256 0.580151073337836 
0.850276413156901 0.090076174581621 0.317000857723218 0.502819307916562 0.620128880491903 
0.566352732304234 0.121543137821477 0.457971418607820 0.374546655954090 0.438510399626561 
0.590315336218255 0.966129620865005 0.477570162666255 0.985192085887795 0.419478525742212 
0.895310976707647 0.984309349400728 0.508478762321936 0.367236146743298 0.462777709538327 
0.984328203652460 0.468923211469301 0.010416747738664 0.001599773401370 0.601649290797771 
0.566146092185240 0.763055665746743 0.099025984412456 0.711426357416921 0.721379720818475 
0.945505792771997 0.339717669829903 0.726638305876797 0.951996158196715 0.224139770509817 
0.655394582630333 0.144741300846478 0.537434592079076 0.720864691254574 0.935308899942336 
0.578266394790238 0.252733616804604 0.771224758383290 0.850329009329440 0.475796287091026 
0.058194298680520 0.002839177964123 0.342321790365106 0.455088814167153 0.990621169675763 
0.648472180692403 0.231914883582350 0.713364766527930 0.994018273554562 0.918162241401781 
0.273518985002785 0.483629607365294 0.974613483325261 0.980139739933534 0.948974267500385 
0.854899926360287 0.199132107884858 0.551587932683557 0.860142744025805 0.270062522806578 
0.652458132924816 0.056198001820908 0.346714007856998 0.078879249240101 0.359150409673300 
0.776043953055772 0.687170463076705 0.465161512221453 0.489704278031867 0.654466283160970 
0.671584134852733 0.045976885494748 0.456610595124950 0.019502012905353 0.445741157366621 
0.571100591448780 0.018088729076916 0.022586008796011 0.407787718873391 0.971431553388794 
0.826521378005537 0.720182013882161 0.886023870234643 0.168199308181587 0.142510623372892 
0.336380487202016 0.813782994243223 0.060399752424645 0.516928900384251 0.637901480331934 
0.184531126187704 0.925484522490733 0.743370666048957 0.484897181780589 0.941266761211982 
0.493365775826912 0.477799204806870 0.417356716840053 0.088482631563786 0.249692667114046 
0.653292616272533 0.790621015029896 0.092147009096473 0.605087832927211 0.743183192559625 
0.513994967691354 0.085983630277527 0.886399538517573 0.660098564913498 0.844160291000563 
0.442417394216234 0.371153330390878 0.169331790308235 0.542965866350541 0.019130635653927 
0.908982985828207 0.623545144270195 0.021305211755743 0.456129501632697 0.152273935153763 
0.528583069867285 0.247308902996869 0.799040651627493 0.737282094944713 0.804811309435587 
0.941764607118009 0.404469358449986 0.317063129781093 0.648817192637053 0.853885014622576 
0.120796534556479 0.930327449720280 0.264801526048803 0.043842860209924 0.651053240079292 
0.629937428438906 0.228820272457751 0.177709438967863 0.512257542514700 0.022101522147220 
0.898899932208651 0.119052550092316 0.048546598158601 0.179146265313729 0.416277499678545 
0.399973643577652 0.323782335322215 0.477424626721226 0.606601893461147 0.701034430231308 
0.556616639318653 0.003619873470270 0.938077030421149 0.888535199827694 0.729950462495675 
0.146949615290845 0.239630208619429 0.533249663299795 0.845967141835701 0.112136990739403 
0.140634783230969 0.707274073549318 0.916592567079373 0.162092032896691 0.306735925743706 
0.739498925811495 0.943896893279082 0.964428999226618 0.890534129925267 0.474637525657373 
0.790292890274492 0.415341998412026 0.880094703742054 0.695334651573120 0.351407664712176 
0.666838626574167 0.001233463104281 0.726790105655998 0.170139304050858 0.353791513576287 
0.030283040292882 0.699167606178924 0.534504337898414 0.535440226319453 0.794536846493613 
0.346250325082237 0.147706822201645 0.465821060376700 0.925679593902493 0.187060646920165 
0.378066676877497 0.113971910830544 0.996027605012083 0.848503692330343 0.771917027915235 
0.155542232253938 0.471173207245877 0.249044201861503 0.380429425853199 0.381686610669579 
0.033837103833280 0.496022564926563 0.225566773610553 0.015022375090988 0.051904290478214 
0.871622870982189 0.766802004136912 0.162218057580273 0.004979423733560 0.598513356228570 
0.463716543226193 0.309859144738382 0.102122236131863 0.800527290265202 0.658421097955965 
0.938005430832525 0.309480131018238 0.961526670653108 0.570290986304918 0.916065071916625 
0.960294000393500 0.300959939779661 0.144908825294712 0.330111067768786 0.441918461642440 
0.766442513721176 0.604701346075659 0.946867807337637 0.114570490884619 0.023832261789783 
0.510858312945189 0.047051423009792 0.481857695471133 0.891253576503700 0.505435641549001 
0.900410790138113 0.176714404677474 0.132463399500229 0.236324581850107 0.907085411042603 
0.812841816283696 0.226504838236377 0.508958617482251 0.271090530968922 0.880235788815270 
0.203724256894782 0.461365805564718 0.294678355104792 0.750497911837599 0.456459514953045 
0.631959712006943 0.614692477118675 0.454468987902642 0.311462471864746 0.376408448101536 
0.317686013576906 0.084295297990070 0.177814104384405 0.281975934410329 0.050778942010423 
0.911265676748323 0.073980949059109 0.756398892060380 0.351777077976163 0.169885655528161 
0.994324819512606 0.119916734790702 0.462430814906646 0.815651470900641 0.422714203594145 
0.975318067210659 0.972681606137074 0.886333600488637 0.242794937271197 0.127802996313558 
0.959043794443751 0.367849062866200 0.341471846506102 0.443131471524918 0.400777279113364 
0.190897267547694 0.288499434029250 0.829884610155853 0.102577083097956 0.788470263064853 
0.750632288369923 0.403685213555483 0.073319214702953 0.265431824904289 0.308991261329411 
0.786368912170025 0.618439339635010 0.474563175797013 0.314402971328716 0.207451338378808 
0.627663368364821 0.417301260868045 0.277692276065469 0.332528060991307 0.225992432116083 
0.403341618613100 0.057402079958455 0.144299917428623 0.839881138427197 0.533728780154399 
0.386853746560323 0.875411538798732 0.147176575693327 0.174271074226365 0.325057173500023 
0.997178988043564 0.780054283265203 0.715627017389947 0.587635725048028 0.794454807819296 
0.560328091763292 0.502587657472186 0.421368273675098 0.437455886108989 0.464202327609542 
0.222247638817763 0.629297156887231 0.815441170953850 0.363734060472684 0.363326307400782 
0.397790417355067 0.901010074828551 0.189495275031515 0.052477109001957 0.449588198127598 
0.951577344775934 0.478239920637766 0.979769378270691 0.409551935974502 0.556319361487139 
0.203097170938077 0.052216271652349 0.737250468044627 0.992564271698905 0.817633139661290 
0.846905713451971 0.896882683113544 0.669473044167778 0.520452475006345 0.088286864056736 
0.628361584776227 0.372267841215705 0.508652801976581 0.698622357156755 0.655639383929300 
0.913528579709761 0.702104392555895 0.509139841604834 0.326437872426057 0.449731643569478 
0.955726981210036 0.913743099827336 0.676837758814367 0.085358548679449 0.330009557522007 
0.913416365639329 0.369058103520930 0.254923079910831 0.067162183346340 0.701571083752400 
0.632684016331065 0.557273710543010 0.074117430387014 0.661203675673647 0.177387332388696 
